"Index";"Date";"Time";"Weather";"Temperature";"Visitors";"Subspecies";"Marking";"Age";"Individual";"Behaviour";"Group_Size";"Forested_Area";"Dangerous_Enclosure";"Area";"Time_of_Day";"Season";"On_Building";"Crows_per_Scan"
10154;2014-09-05;1002;"Sun";"Warm";"Some";"HY";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";36
10155;2014-09-05;1224;"Sun";"Warm";"Some";"HH";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Noon";"Parental-Care_Season";"0";41
10156;2014-09-05;1232;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Social";2;"1";"0";"0";"Noon";"Parental-Care_Season";"0";41
10157;2014-09-05;1232;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10158;2014-09-05;1233;"Sun";"Warm";"Some";"CH";"Marked";"Adult";"242";"Foraging";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10159;2014-09-05;1235;"Sun";"Warm";"Some";"H";"Unmarked";"Juvenile";NA;"Foraging";4;"1";"0";"1";"Noon";"Parental-Care_Season";"1";41
10160;2014-09-05;1235;"Sun";"Warm";"Some";"H";"Unmarked";"Juvenile";NA;"Foraging";4;"1";"0";"1";"Noon";"Parental-Care_Season";"1";41
10161;2014-09-05;1235;"Sun";"Warm";"Some";"H";"Unmarked";"Juvenile";NA;"Foraging";4;"1";"0";"1";"Noon";"Parental-Care_Season";"1";41
10162;2014-09-05;1235;"Sun";"Warm";"Some";"HY";"Unmarked";"Juvenile";NA;"Foraging";4;"1";"0";"1";"Noon";"Parental-Care_Season";"1";41
10163;2014-09-05;1238;"Sun";"Warm";"Some";"CH";"Marked";"Adult";"16";"Foraging";2;"1";"0";"1";"Noon";"Parental-Care_Season";"1";41
10164;2014-09-05;1238;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Foraging";2;"1";"0";"1";"Noon";"Parental-Care_Season";"1";41
10165;2014-09-05;1242;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Other";1;"1";"0";"3";"Noon";"Parental-Care_Season";"1";41
10166;2014-09-05;1246;"Sun";"Warm";"Some";"H";"Marked";NA;NA;"Other";2;"1";"0";"2";"Noon";"Parental-Care_Season";"1";41
10167;2014-09-05;1246;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Other";2;"1";"0";"2";"Noon";"Parental-Care_Season";"1";41
10168;2014-09-05;1250;"Sun";"Warm";"Some";"CH";"Marked";"Adult";"80";"Foraging";2;"1";"1";"1";"Noon";"Parental-Care_Season";"1";41
10169;2014-09-05;1250;"Sun";"Warm";"Some";"C";"Unmarked";NA;NA;"Foraging";2;"1";"1";"1";"Noon";"Parental-Care_Season";"1";41
10170;2014-09-05;1251;"Sun";"Warm";"Some";"C";"Unmarked";NA;NA;"Foraging";1;"1";"1";"1";"Noon";"Parental-Care_Season";"1";41
10171;2014-09-05;1254;"Sun";"Warm";"Some";"C";"Unmarked";"Juvenile";NA;"Foraging";3;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10172;2014-09-05;1254;"Sun";"Warm";"Some";"C";"Unmarked";"Juvenile";NA;"Foraging";3;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10173;2014-09-05;1254;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10174;2014-09-05;1300;"Sun";"Warm";"Many";"H";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10175;2014-09-05;1302;"Sun";"Warm";"Some";"HH";"Marked";"Sub-Adult";"292";"Social";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10176;2014-09-05;1305;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Foraging";1;"1";"0";"3";"Noon";"Parental-Care_Season";"1";41
10177;2014-09-05;1326;"Sun";"Warm";"Some";"HY";"Unmarked";"Juvenile";NA;"Other";2;"0";"0";"0";"Noon";"Parental-Care_Season";"1";41
10178;2014-09-05;1326;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";2;"0";"0";"0";"Noon";"Parental-Care_Season";"1";41
10179;2014-09-05;1333;"Sun";"Warm";"Few";"C";"Marked";"Adult";"295";"Foraging";1;"0";"0";"0";"Noon";"Parental-Care_Season";"1";41
10180;2014-09-05;1338;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";1;"0";"0";"0";"Noon";"Parental-Care_Season";"1";41
10181;2014-09-05;1342;"Sun";"Warm";"Few";"HH";"Marked";"Adult";"144";"Foraging";2;"0";"1";"3";"Noon";"Parental-Care_Season";"1";41
10182;2014-09-05;1342;"Sun";"Warm";"Few";"H";"Unmarked";"Juvenile";NA;"Social";2;"0";"1";"3";"Noon";"Parental-Care_Season";"1";41
10183;2014-09-05;1343;"Sun";"Warm";"Few";"C";"Unmarked";"Juvenile";NA;"Foraging";2;"0";"1";"3";"Noon";"Parental-Care_Season";"1";41
10184;2014-09-05;1343;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";2;"0";"1";"3";"Noon";"Parental-Care_Season";"1";41
10185;2014-09-05;1355;"Sun";"Warm";"Some";"C";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10186;2014-09-05;1356;"Sun";"Warm";"Some";"C";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10187;2014-09-05;1357;"Sun";"Warm";"Some";"HH";"Unmarked";"Juvenile";NA;"Foraging";2;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10188;2014-09-05;1357;"Sun";"Warm";"Some";"HY";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10189;2014-09-05;1359;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10190;2014-09-05;1400;"Sun";"Warm";"Some";"CH";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Noon";"Parental-Care_Season";"0";41
10191;2014-09-05;1402;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10192;2014-09-05;1402;"Sun";"Warm";"Some";"C";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10193;2014-09-05;1405;"Sun";"Warm";"Some";"C";"Unmarked";NA;NA;"Other";2;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10194;2014-09-05;1405;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";2;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10195;2014-09-05;1406;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";41
10196;2014-09-05;1628;"Sun";"Warm";"Some";"HH";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10197;2014-09-05;1633;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10198;2014-09-05;1634;"Sun";"Warm";"Some";"HH";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10199;2014-09-05;1636;"Sun";"Warm";"Some";"H";"Marked";"Adult";"52";"Foraging";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10200;2014-09-05;1644;"Sun";"Warm";"Some";NA;"Marked";"Adult";"10";"Foraging";2;"1";"0";"2";"Afternoon";"Parental-Care_Season";"1";80
10201;2014-09-05;1644;"Sun";"Warm";"Some";"CH";"Marked";"Adult";"244";"Foraging";2;"1";"0";"2";"Afternoon";"Parental-Care_Season";"1";80
10202;2014-09-05;1648;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10203;2014-09-05;1650;"Sun";"Warm";"Some";"HY";"Unmarked";"Juvenile";NA;"Foraging";1;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";80
10204;2014-09-05;1651;"Sun";"Warm";"Some";"HH";"Unmarked";NA;NA;"Other";2;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";80
10205;2014-09-05;1651;"Sun";"Warm";"Some";"C";"Unmarked";NA;NA;"Other";2;"1";"1";"3";"Afternoon";"Parental-Care_Season";"1";80
10206;2014-09-05;1653;"Sun";"Warm";"Some";"CH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";80
10207;2014-09-05;1653;"Sun";"Warm";"Some";"HH";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10208;2014-09-05;1657;"Sun";"Warm";"Some";"HH";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10209;2014-09-05;1658;"Sun";"Warm";"Some";"C";"Unmarked";"Juvenile";NA;"Foraging";2;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";80
10210;2014-09-05;1658;"Sun";"Warm";"Some";"HH";"Unmarked";"Juvenile";NA;"Foraging";2;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";80
10211;2014-09-05;1659;"Sun";"Warm";"Some";"HH";"Marked";"Juvenile";"321";"Foraging";3;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";80
10212;2014-09-05;1659;"Sun";"Warm";"Some";"HY";"Unmarked";"Juvenile";NA;"Foraging";3;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";80
10213;2014-09-05;1659;"Sun";"Warm";"Some";"C";"Unmarked";"Juvenile";NA;"Foraging";3;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";80
10214;2014-09-05;1702;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Self-Directed";4;"1";"1";"1";"Afternoon";"Parental-Care_Season";"1";80
10215;2014-09-05;1702;"Sun";"Warm";"Some";"HH";"Unmarked";"Juvenile";NA;"Self-Directed";4;"1";"1";"1";"Afternoon";"Parental-Care_Season";"1";80
10216;2014-09-05;1702;"Sun";"Warm";"Some";"HH";"Unmarked";"Juvenile";NA;"Other";4;"1";"1";"1";"Afternoon";"Parental-Care_Season";"1";80
10217;2014-09-05;1702;"Sun";"Warm";"Some";"CH";"Unmarked";"Juvenile";NA;"Other";4;"1";"1";"1";"Afternoon";"Parental-Care_Season";"1";80
10218;2014-09-05;1705;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10219;2014-09-05;1706;"Sun";"Warm";"Some";"HY";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10220;2014-09-05;1706;"Sun";"Warm";"Some";"HY";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10221;2014-09-05;1707;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10222;2014-09-05;1708;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Foraging";5;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10223;2014-09-05;1708;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Foraging";5;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10224;2014-09-05;1708;"Sun";"Warm";"Some";"C";"Unmarked";"Juvenile";NA;"Self-Directed";5;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10225;2014-09-05;1708;"Sun";"Warm";"Some";"H";"Unmarked";"Juvenile";NA;"Foraging";5;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10226;2014-09-05;1708;"Sun";"Warm";"Some";"H";"Unmarked";"Juvenile";NA;"Other";5;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10227;2014-09-05;1712;"Sun";"Warm";"Some";"CH";"Marked";"Adult";"80";"Foraging";1;"1";"0";"3";"Afternoon";"Parental-Care_Season";"1";80
10228;2014-09-05;1713;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10229;2014-09-05;1716;"Sun";"Warm";"Some";"C";"Unmarked";NA;NA;"Self-Directed";3;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10230;2014-09-05;1716;"Sun";"Warm";"Some";"HH";"Unmarked";NA;NA;"Self-Directed";3;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10231;2014-09-05;1716;"Sun";"Warm";"Some";"HH";"Unmarked";NA;NA;"Self-Directed";3;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10232;2014-09-05;1718;"Sun";"Warm";"Some";"HY";"Unmarked";"Juvenile";NA;"Foraging";2;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10233;2014-09-05;1718;"Sun";"Warm";"Some";"HH";"Unmarked";"Juvenile";NA;"Self-Directed";2;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10234;2014-09-05;1727;"Sun";"Warm";"Some";"HH";"Unmarked";NA;NA;"Other";1;"0";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10235;2014-09-05;1732;"Sun";"Warm";"Some";"C";"Unmarked";NA;NA;"Self-Directed";1;"0";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10236;2014-09-05;1746;"Sun";"Warm";"Some";"HY";"Unmarked";"Juvenile";NA;"Foraging";1;"0";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10237;2014-09-05;1747;"Sun";"Warm";"Some";"HH";"Unmarked";"Juvenile";NA;"Other";1;"0";"1";"3";"Afternoon";"Parental-Care_Season";"1";80
10238;2014-09-05;1748;"Sun";"Warm";"Some";"HH";"Unmarked";"Juvenile";NA;"Foraging";3;"0";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10239;2014-09-05;1748;"Sun";"Warm";"Some";"HH";"Unmarked";"Juvenile";NA;"Foraging";3;"0";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10240;2014-09-05;1748;"Sun";"Warm";"Some";"HY";"Unmarked";NA;NA;"Foraging";3;"0";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10241;2014-09-05;1753;"Sun";"Warm";"Some";"C";"Unmarked";"Juvenile";NA;"Other";1;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";80
10242;2014-09-05;1754;"Sun";"Warm";"Some";"HY";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10243;2014-09-05;1755;"Sun";"Warm";"Some";"H";"Unmarked";"Juvenile";NA;"Foraging";6;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";80
10244;2014-09-05;1755;"Sun";"Warm";"Some";"HY";"Unmarked";NA;NA;"Foraging";6;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";80
10245;2014-09-05;1755;"Sun";"Warm";"Some";"H";"Unmarked";"Juvenile";NA;"Foraging";6;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10246;2014-09-05;1755;"Sun";"Warm";"Some";"CH";"Unmarked";"Juvenile";NA;"Foraging";6;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10247;2014-09-05;1755;"Sun";"Warm";"Some";"C";"Unmarked";"Juvenile";NA;"Foraging";6;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10248;2014-09-05;1755;"Sun";"Warm";"Some";"C";"Unmarked";NA;NA;"Foraging";6;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10249;2014-09-05;1757;"Sun";"Warm";"Some";"HH";"Marked";"Adult";"185";"Foraging";2;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";80
10250;2014-09-05;1757;"Sun";"Warm";"Some";"HY";"Unmarked";NA;NA;"Foraging";2;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";80
10251;2014-09-05;1758;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10252;2014-09-05;1801;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10253;2014-09-05;1802;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10254;2014-09-05;1802;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10255;2014-09-05;1802;"Sun";"Warm";"Few";"HH";"Unmarked";"Juvenile";NA;"Foraging";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10256;2014-09-05;1802;"Sun";"Warm";"Few";"HY";"Unmarked";"Juvenile";NA;"Social";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10257;2014-09-05;1803;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10258;2014-09-05;1805;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10259;2014-09-05;1806;"Sun";"Warm";"Few";"HY";"Unmarked";"Juvenile";NA;"Foraging";1;"1";"0";"2";"Afternoon";"Parental-Care_Season";"1";80
10260;2014-09-05;1809;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";2;"1";"0";"0";"Afternoon";"Parental-Care_Season";"0";80
10261;2014-09-05;1809;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"0";"Afternoon";"Parental-Care_Season";"0";80
10262;2014-09-05;1810;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10263;2014-09-05;1811;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10264;2014-09-05;1812;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10265;2014-09-05;1813;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10266;2014-09-05;1814;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10267;2014-09-05;1815;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";9;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10268;2014-09-05;1815;"Sun";"Warm";"Few";"H";"Unmarked";"Juvenile";NA;"Foraging";9;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10269;2014-09-05;1815;"Sun";"Warm";"Few";"H";"Unmarked";"Juvenile";NA;"Foraging";9;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10270;2014-09-05;1815;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";9;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10271;2014-09-05;1815;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Foraging";9;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10272;2014-09-05;1815;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";9;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10273;2014-09-05;1815;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";9;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10274;2014-09-05;1815;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";9;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10275;2014-09-05;1815;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Foraging";9;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";80
10276;2014-09-08;849;"Clouds";"Warm";"Few";"HH";"Unmarked";"Juvenile";NA;"Foraging";5;"1";"0";"0";"Morning";"Parental-Care_Season";"1";34
10277;2014-09-08;849;"Clouds";"Warm";"Few";"HH";"Unmarked";"Juvenile";NA;"Foraging";5;"1";"0";"0";"Morning";"Parental-Care_Season";"1";34
10278;2014-09-08;849;"Clouds";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";5;"1";"0";"0";"Morning";"Parental-Care_Season";"1";34
10279;2014-09-08;849;"Clouds";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";5;"1";"0";"0";"Morning";"Parental-Care_Season";"1";34
10280;2014-09-08;849;"Clouds";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";5;"1";"0";"0";"Morning";"Parental-Care_Season";"1";34
10281;2014-09-08;910;"Clouds";"Warm";"Few";"HH";"Marked";"Adult";"82";"Foraging";1;"1";"0";"1";"Morning";"Parental-Care_Season";"1";34
10282;2014-09-08;920;"Clouds";"Warm";"Few";"H";"Unmarked";NA;NA;"Self-Directed";1;"0";"0";"0";"Morning";"Parental-Care_Season";"1";34
10283;2014-09-08;941;"Clouds";"Warm";"Few";NA;"Marked";"Adult";"10";"Other";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";34
10284;2014-09-08;944;"Clouds";"Warm";"Few";"H";"Unmarked";NA;NA;"Self-Directed";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";34
10285;2014-09-08;953;"Clouds";"Warm";"Few";"CH";"Marked";"Adult";"80";"Foraging";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";34
10286;2014-09-08;954;"Clouds";"Warm";"Few";"C";NA;NA;NA;"Other";2;"1";"0";"0";"Morning";"Parental-Care_Season";"0";34
10287;2014-09-08;954;"Clouds";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";34
10288;2014-09-08;955;"Clouds";"Warm";"Few";"H";"Marked";"Adult";"220";"Other";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";34
10289;2014-09-08;955;"Clouds";"Warm";"Few";"HY";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";34
10290;2014-09-08;1000;"Clouds";"Warm";"Few";"C";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";34
10291;2014-09-08;1006;"Clouds";"Warm";"Few";"C";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Morning";"Parental-Care_Season";"0";34
10292;2014-09-08;1008;"Clouds";"Warm";"Few";"C";"Unmarked";"Juvenile";NA;"Self-Directed";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";34
10293;2014-09-08;1008;"Clouds";"Warm";"Few";"H";NA;NA;NA;"Other";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";34
10294;2014-09-08;1014;"Clouds";"Warm";"Few";"CH";NA;NA;NA;"Other";1;"0";"0";"0";"Morning";"Parental-Care_Season";"1";34
10295;2014-09-08;1015;"Clouds";"Warm";"Few";"HH";"Unmarked";NA;NA;"Other";1;"1";"1";"3";"Morning";"Parental-Care_Season";"1";34
10296;2014-09-08;1021;"Clouds";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";2;"1";"0";"0";"Morning";"Parental-Care_Season";"0";34
10297;2014-09-08;1021;"Clouds";"Warm";"Few";"HH";"Marked";"Adult";"56";"Other";2;"1";"0";"0";"Morning";"Parental-Care_Season";"0";34
10298;2014-09-08;1023;"Clouds";"Warm";"Few";"CH";"Unmarked";"Juvenile";NA;"Foraging";1;"1";"0";"1";"Morning";"Parental-Care_Season";"1";34
10299;2014-09-08;1024;"Clouds";"Warm";"Few";"CH";"Marked";"Adult";"147";"Other";1;"1";"0";"1";"Morning";"Parental-Care_Season";"1";34
10300;2014-09-08;1025;"Clouds";"Warm";"Few";"HH";"Unmarked";NA;NA;"Other";2;"1";"0";"1";"Morning";"Parental-Care_Season";"1";34
10301;2014-09-08;1025;"Clouds";"Warm";"Few";"CH";"Marked";"Adult";"16";"Foraging";2;"1";"0";"1";"Morning";"Parental-Care_Season";"1";34
10302;2014-09-08;1027;"Clouds";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";34
10303;2014-09-08;1028;"Clouds";"Warm";"Few";"H";"Marked";"Adult";"95";"Other";3;"1";"0";"0";"Morning";"Parental-Care_Season";"0";34
10304;2014-09-08;1028;"Clouds";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";3;"1";"0";"0";"Morning";"Parental-Care_Season";"0";34
10305;2014-09-08;1028;"Clouds";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";3;"1";"0";"0";"Morning";"Parental-Care_Season";"0";34
10306;2014-09-08;1029;"Clouds";"Warm";"Few";"CH";"Marked";"Adult";"66";"Social";1;"1";"0";"0";"Morning";"Parental-Care_Season";"0";34
10307;2014-09-08;1031;"Clouds";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Morning";"Parental-Care_Season";"0";34
10308;2014-09-08;1035;"Clouds";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"0";"Morning";"Parental-Care_Season";"0";34
10309;2014-09-08;1035;"Clouds";"Warm";"Few";"HH";NA;NA;NA;"Foraging";2;"1";"0";"0";"Morning";"Parental-Care_Season";"0";34
10310;2014-09-08;1256;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";22
10311;2014-09-08;1306;"Sun";"Warm";"Some";"H";"Marked";"Adult";"238";"Self-Directed";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";22
10312;2014-09-08;1307;"Sun";"Warm";"Some";"HY";NA;NA;NA;"Social";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";22
10313;2014-09-08;1310;"Sun";"Warm";"Some";"C";"Marked";"Adult";"267";"Self-Directed";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";22
10314;2014-09-08;1328;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Other";1;"0";"0";"0";"Noon";"Parental-Care_Season";"1";22
10315;2014-09-08;1340;"Sun";"Warm";"Few";NA;"Marked";"Adult";"10";"Other";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";22
10316;2014-09-08;1342;"Sun";"Warm";"Few";"C";"Marked";"Adult";"X";"Other";1;"1";"1";"1";"Noon";"Parental-Care_Season";"1";22
10317;2014-09-08;1344;"Sun";"Warm";"Some";"HH";"Unmarked";NA;NA;"Self-Directed";1;"1";"0";"0";"Noon";"Parental-Care_Season";"0";22
10318;2014-09-08;1347;"Sun";"Warm";"Some";"HY";"Unmarked";"Juvenile";NA;"Foraging";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";22
10319;2014-09-08;1354;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Social";4;"1";"0";"0";"Noon";"Parental-Care_Season";"1";22
10320;2014-09-08;1354;"Sun";"Warm";"Few";"C";"Unmarked";"Juvenile";NA;"Social";4;"1";"0";"0";"Noon";"Parental-Care_Season";"1";22
